,Reference area,TIME_PERIOD,OBS_VALUE
569,Portugal,1995-Q2,4.349190037225359
2105,United Kingdom,1995-Q2,2.6153846153846194
244,Luxembourg,1995-Q2,2.184566979602498
5679,Spain,1995-Q2,5.124400858169897
6800,Ireland,1995-Q2,2.7607437503857524
8082,France,1995-Q2,1.6320183205437822
2290,Australia,1995-Q2,4.523428532066198
5240,Austria,1995-Q2,2.5317620792663975
5494,Korea,1995-Q2,4.825547634460903
3712,Norway,1995-Q2,2.694463513245382
3159,Netherlands,1995-Q2,2.1752173312177048
8266,Finland,1995-Q2,1.1712764686694799
1922,United States,1995-Q2,3.0932563662260826
8634,Germany,1995-Q2,1.7285107476764816
7530,Denmark,1995-Q2,2.28064671586361
8819,Canada,1995-Q2,2.6953211616743245
8635,Germany,1995-Q3,1.5520241221246067
3713,Norway,1995-Q3,2.3255916241451624
245,Luxembourg,1995-Q3,1.6537753052073834
3528,New Zealand,1995-Q3,3.5433173810536234
7531,Denmark,1995-Q3,1.8399585536915453
2291,Australia,1995-Q3,5.136425777705589
6801,Ireland,1995-Q3,2.435299711466987
5495,Korea,1995-Q3,3.903780938239576
5864,Japan,1995-Q3,0.03477677268270973
8267,Finland,1995-Q3,0.3665845373426846
8083,France,1995-Q3,1.810076995812504
1923,United States,1995-Q3,2.6410102653614542
8451,Belgium,1995-Q3,1.2243253292845147
5680,Spain,1995-Q3,4.442681251362357
5241,Austria,1995-Q3,2.1008058154236897
8820,Canada,1995-Q3,2.3309951444423493
570,Portugal,1995-Q3,4.031548190032819
3160,Netherlands,1995-Q3,1.596683629720408
4266,Sweden,1995-Q3,2.3108671000285463
6366,Italy,1995-Q3,5.648022202293923
2106,United Kingdom,1995-Q3,2.9230769230769393
2982,Mexico,1995-Q3,41.65787300352497
246,Luxembourg,1995-Q4,1.3539476791177396
8452,Belgium,1995-Q4,1.382208317849054
8084,France,1995-Q4,1.9818805488296842
3714,Norway,1995-Q4,2.165151057401804
6367,Italy,1995-Q4,5.585537358275383
5681,Spain,1995-Q4,4.369558464756862
2983,Mexico,1995-Q4,48.71226384451211
5496,Korea,1995-Q4,4.44923325514861
5242,Austria,1995-Q4,1.8809284673967586
6802,Ireland,1995-Q4,2.4316142282312825
7532,Denmark,1995-Q4,1.8639895092526393
8636,Germany,1995-Q4,1.468740300924365
4267,Sweden,1995-Q4,2.19197705769536
8821,Canada,1995-Q4,2.0526741866485843
1924,United States,1995-Q4,2.6509260769912
3529,New Zealand,1995-Q4,2.918296317330471
571,Portugal,1995-Q4,3.869665894488805
5865,Japan,1995-Q4,-0.5536321242651576
2292,Australia,1995-Q4,5.095547844562565
8268,Finland,1995-Q4,-0.0637116307290797
3161,Netherlands,1995-Q4,1.530313196315558
2107,United Kingdom,1995-Q4,2.9096477794793296
6803,Ireland,1996-Q1,2.1116128359819353
4268,Sweden,1996-Q1,1.441170920667867
8085,France,1996-Q1,2.1092575250835965
8637,Germany,1996-Q1,1.4553048744777586
2293,Australia,1996-Q1,3.7617560678575135
6368,Italy,1996-Q1,5.176329773588972
1925,United States,1996-Q1,2.739729901184962
572,Portugal,1996-Q1,2.5362504876291103
7533,Denmark,1996-Q1,1.837221475233708
3715,Norway,1996-Q1,0.8973080310414661
8269,Finland,1996-Q1,0.47746285408478695
3530,New Zealand,1996-Q1,2.2115422043167854
5866,Japan,1996-Q1,-0.34770830248860296
3162,Netherlands,1996-Q1,1.7748666845382788
5682,Spain,1996-Q1,3.6516858928311358
8453,Belgium,1996-Q1,1.9599629119099626
5243,Austria,1996-Q1,1.6971947287836464
8822,Canada,1996-Q1,1.4570403988829694
2108,United Kingdom,1996-Q1,3.0441400304414
2984,Mexico,1996-Q1,48.005024535648985
247,Luxembourg,1996-Q1,1.011745265012376
5497,Korea,1996-Q1,4.674358587343863
8454,Belgium,1996-Q2,1.9288462496617198
5244,Austria,1996-Q2,1.59214905019458
573,Portugal,1996-Q2,3.214914400217639
8270,Finland,1996-Q2,0.6392643439786072
3163,Netherlands,1996-Q2,1.9903961510020274
5683,Spain,1996-Q2,3.6081228361893203
8086,France,1996-Q2,2.35993001640995
7534,Denmark,1996-Q2,1.9744586331138514
5867,Japan,1996-Q2,0.13874153435422532
8823,Canada,1996-Q2,1.4454017742632441
6369,Italy,1996-Q2,4.391795551412159
3531,New Zealand,1996-Q2,2.000013253000077
3716,Norway,1996-Q2,0.9900890108822669
2985,Mexico,1996-Q2,34.132052191047975
248,Luxembourg,1996-Q2,1.2022223715672187
8638,Germany,1996-Q2,1.4504799706601679
2294,Australia,1996-Q2,3.0911877417590716
5498,Korea,1996-Q2,4.875049231891104
4269,Sweden,1996-Q2,0.7885950974354072
1926,United States,1996-Q2,2.8471157977419947
6804,Ireland,1996-Q2,1.4925278054458424
2109,United Kingdom,1996-Q2,2.6986506746626615
7535,Denmark,1996-Q3,2.318051484091077
6805,Ireland,1996-Q3,1.4858899794535807
8824,Canada,1996-Q3,1.4047171314051976
8087,France,1996-Q3,1.8265490248109195
2110,United Kingdom,1996-Q3,2.690582959641241
8639,Germany,1996-Q3,1.3630694398877985
8271,Finland,1996-Q3,0.5355967175950882
6370,Italy,1996-Q3,3.5511435060176844
1927,United States,1996-Q3,2.943744798133441
3717,Norway,1996-Q3,1.3833942004252142
5499,Korea,1996-Q3,5.064896402934793
4270,Sweden,1996-Q3,0.16189302541871342
3532,New Zealand,1996-Q3,2.376419997192092
249,Luxembourg,1996-Q3,1.2135912688633788
3164,Netherlands,1996-Q3,1.8810584801073338
5868,Japan,1996-Q3,0.20862907989371848
8455,Belgium,1996-Q3,1.95179621145678
5245,Austria,1996-Q3,1.9159976956014901
2986,Mexico,1996-Q3,30.53782970475161
5684,Spain,1996-Q3,3.660583815526741
2295,Australia,1996-Q3,2.1374064624732014
574,Portugal,1996-Q3,3.471187720590696
2987,Mexico,1996-Q4,28.138653747965094
3165,Netherlands,1996-Q4,2.149132438372603
8640,Germany,1996-Q4,1.5301739873214926
5500,Korea,1996-Q4,5.07716221779182
2296,Australia,1996-Q4,1.5151502792126736
5685,Spain,1996-Q4,3.318591441176655
8088,France,1996-Q4,1.6399886405200848
8272,Finland,1996-Q4,0.8648042217368257
2111,United Kingdom,1996-Q4,2.9761904761904656
3533,New Zealand,1996-Q4,2.5519845239520444
6806,Ireland,1996-Q4,1.9367939588722294
5869,Japan,1996-Q4,0.5567142733226449
250,Luxembourg,1996-Q4,1.3068598928138497
575,Portugal,1996-Q4,3.0486810771062522
3718,Norway,1996-Q4,1.7742879139619472
8456,Belgium,1996-Q4,2.465848746603072
5246,Austria,1996-Q4,2.2363976386687634
1928,United States,1996-Q4,3.1901005902587043
6371,Italy,1996-Q4,2.9573672040901666
8825,Canada,1996-Q4,1.973445784097816
7536,Denmark,1996-Q4,2.3720778909484874
4271,Sweden,1996-Q4,-0.2455521307930808
5686,Spain,1997-Q1,2.544393004436185
5501,Korea,1997-Q1,4.692187411150939
8826,Canada,1997-Q1,2.116418668211506
5247,Austria,1997-Q1,1.9045776248480362
2988,Mexico,1997-Q1,25.49799757983513
8089,France,1997-Q1,1.4542754190638885
8641,Germany,1997-Q1,1.7622867369861073
251,Luxembourg,1997-Q1,1.3767918578715177
1929,United States,1997-Q1,2.946228035407583
3534,New Zealand,1997-Q1,1.7873867784075959
8457,Belgium,1997-Q1,1.9241569544919512
7537,Denmark,1997-Q1,2.175011762618362
3166,Netherlands,1997-Q1,1.909964037710199
6372,Italy,1997-Q1,2.4943340132420166
3719,Norway,1997-Q1,3.063231073951056
6807,Ireland,1997-Q1,1.5010526236786115
576,Portugal,1997-Q1,2.9718618231350025
8273,Finland,1997-Q1,0.5050791992225578
2297,Australia,1997-Q1,1.3595188521519752
4272,Sweden,1997-Q1,-0.18474456978033738
2112,United Kingdom,1997-Q1,2.3633677991137247
5870,Japan,1997-Q1,0.5931645474090974
5248,Austria,1997-Q2,1.6891775161503197
2298,Australia,1997-Q2,0.29984339502664437
577,Portugal,1997-Q2,2.105639914015356
3167,Netherlands,1997-Q2,1.8475623911781813
7538,Denmark,1997-Q2,2.0530727121699677
8827,Canada,1997-Q2,1.612308487825831
8090,France,1997-Q2,0.9230770030836055
3535,New Zealand,1997-Q2,1.1204364748618856
5687,Spain,1997-Q2,1.573318114542377
8274,Finland,1997-Q2,0.9826075334504303
3720,Norway,1997-Q2,2.696088235294125
1930,United States,1997-Q2,2.342425580393881
5871,Japan,1997-Q2,1.9743735834011789
252,Luxembourg,1997-Q2,1.0844857332216629
8458,Belgium,1997-Q2,1.525351627938143
2989,Mexico,1997-Q2,21.29173209765307
5502,Korea,1997-Q2,4.0422104401725
4273,Sweden,1997-Q2,0.19043082081064977
2113,United Kingdom,1997-Q2,2.1897810218978186
6808,Ireland,1997-Q2,1.6547693876629799
8642,Germany,1997-Q2,1.552275014439819
6373,Italy,1997-Q2,1.8904107253961078
8091,France,1997-Q3,1.2812673175266243
5503,Korea,1997-Q3,3.9692785795093943
8643,Germany,1997-Q3,2.3227393634969395
5688,Spain,1997-Q3,1.8033995343608389
3721,Norway,1997-Q3,2.290453216374244
8459,Belgium,1997-Q3,1.7812051608305346
3168,Netherlands,1997-Q3,2.319303471134848
8828,Canada,1997-Q3,1.7222117105392343
253,Luxembourg,1997-Q3,1.4421939220778945
2114,United Kingdom,1997-Q3,2.183406113537112
2299,Australia,1997-Q3,-0.44842053318925323
4274,Sweden,1997-Q3,1.0649338746286707
8275,Finland,1997-Q3,1.4493238932460795
2990,Mexico,1997-Q3,19.206969412671192
6374,Italy,1997-Q3,1.8216742740867042
1931,United States,1997-Q3,2.202917462664189
5872,Japan,1997-Q3,2.116578207936426
5249,Austria,1997-Q3,0.37968754105013325
7539,Denmark,1997-Q3,2.3654912113155513
578,Portugal,1997-Q3,2.0219867333007624
3536,New Zealand,1997-Q3,1.0213560946086941
6809,Ireland,1997-Q3,1.3879252792045937
5873,Japan,1997-Q4,2.1106988946628658
8276,Finland,1997-Q4,1.8306267071197313
8460,Belgium,1997-Q4,1.2851679374152436
3169,Netherlands,1997-Q4,2.356616270698342
3537,New Zealand,1997-Q4,0.829488117481425
8644,Germany,1997-Q4,2.1181363302944733
7540,Denmark,1997-Q4,2.1350681219878043
2115,United Kingdom,1997-Q4,2.023121387283222
3722,Norway,1997-Q4,2.2275978472060087
6375,Italy,1997-Q4,1.9720008460691663
8092,France,1997-Q4,1.1593287329090263
1932,United States,1997-Q4,1.8717165294609872
2300,Australia,1997-Q4,-0.29851686535917743
579,Portugal,1997-Q4,2.2590714794674227
5504,Korea,1997-Q4,5.0520978428851615
5250,Austria,1997-Q4,1.2659431541969246
6810,Ireland,1997-Q4,1.6231367015438813
4275,Sweden,1997-Q4,1.566778142726255
5689,Spain,1997-Q4,1.9702196218458479
254,Luxembourg,1997-Q4,1.5652414284173854
8829,Canada,1997-Q4,1.0420482036672674
2991,Mexico,1997-Q4,17.221299918556475
6811,Ireland,1998-Q1,1.8452292572350482
4276,Sweden,1998-Q1,0.548741182629997
8461,Belgium,1998-Q1,0.721822688076923
2301,Australia,1998-Q1,-0.14902797239154664
3723,Norway,1998-Q1,2.1572388378350293
7541,Denmark,1998-Q1,2.046208331791255
6376,Italy,1998-Q1,2.0227464933736172
580,Portugal,1998-Q1,1.8798089411463215
8277,Finland,1998-Q1,1.8746293239246148
255,Luxembourg,1998-Q1,1.2721736652538063
5690,Spain,1998-Q1,1.8455625225223038
2992,Mexico,1998-Q1,15.297253291678059
8830,Canada,1998-Q1,1.0362492613627206
5505,Korea,1998-Q1,8.93464045430903
8645,Germany,1998-Q1,1.2484923537257497
8093,France,1998-Q1,0.7489991498859538
1933,United States,1998-Q1,1.462281471024407
5874,Japan,1998-Q1,1.9424223654542327
3170,Netherlands,1998-Q1,2.0845238095238194
2116,United Kingdom,1998-Q1,1.8759018759018753
3538,New Zealand,1998-Q1,1.2938941606180698
5251,Austria,1998-Q1,1.0547697588178195
5691,Spain,1998-Q2,2.015133437179828
2117,United Kingdom,1998-Q2,2.0000000000000018
4277,Sweden,1998-Q2,0.1344751240467401
2993,Mexico,1998-Q2,15.127474648971063
8094,France,1998-Q2,0.9876374946442334
7542,Denmark,1998-Q2,1.9790652591658242
3539,New Zealand,1998-Q2,1.6620545937822806
3724,Norway,1998-Q2,2.243426993467579
5506,Korea,1998-Q2,8.171701352539662
8646,Germany,1998-Q2,1.3676588793762878
8278,Finland,1998-Q2,1.5856922192926337
5875,Japan,1998-Q2,0.3396369492010054
6812,Ireland,1998-Q2,2.6627075402658074
3171,Netherlands,1998-Q2,2.1939260904239477
256,Luxembourg,1998-Q2,1.181794109570844
6377,Italy,1998-Q2,2.0440155938951987
581,Portugal,1998-Q2,2.608695652173898
2302,Australia,1998-Q2,0.7473997451530545
5252,Austria,1998-Q2,1.0243604501058767
8831,Canada,1998-Q2,0.9962991161537094
1934,United States,1998-Q2,1.6021579494863714
8462,Belgium,1998-Q2,1.6461869453550104
2118,United Kingdom,1998-Q3,1.7094017094017033
257,Luxembourg,1998-Q3,0.9455916879752335
8279,Finland,1998-Q3,1.200304737891611
8647,Germany,1998-Q3,0.5973711367007306
4278,Sweden,1998-Q3,-0.6255277746625709
7543,Denmark,1998-Q3,1.6761566146027418
3540,New Zealand,1998-Q3,1.746330943470431
5507,Korea,1998-Q3,7.031076740821129
8095,France,1998-Q3,0.6089412067412647
6813,Ireland,1998-Q3,2.9533261845876346
2994,Mexico,1998-Q3,15.613041717673525
582,Portugal,1998-Q3,2.7315188888919817
5253,Austria,1998-Q3,0.885695694338362
1935,United States,1998-Q3,1.5958489359287897
5876,Japan,1998-Q3,-0.20386944425475617
8832,Canada,1998-Q3,0.8465059079189041
2303,Australia,1998-Q3,1.3513535361374007
6378,Italy,1998-Q3,2.040166241637942
3172,Netherlands,1998-Q3,1.7944747924785176
8463,Belgium,1998-Q3,0.7624903522494231
3725,Norway,1998-Q3,2.2868031306906733
5692,Spain,1998-Q3,1.984338898654192
2995,Mexico,1998-Q4,17.564674435941384
258,Luxembourg,1998-Q4,0.44081036148728714
6379,Italy,1998-Q4,1.715539476420913
8648,Germany,1998-Q4,0.43877027341978625
5508,Korea,1998-Q4,5.973681194507341
6814,Ireland,1998-Q4,2.16754058380364
5693,Spain,1998-Q4,1.4958562167688427
7544,Denmark,1998-Q4,1.6852956441866906
3541,New Zealand,1998-Q4,0.36562693419466274
8464,Belgium,1998-Q4,0.6711973520052927
8096,France,1998-Q4,0.26085952533674295
1936,United States,1998-Q4,1.5482973749095574
5254,Austria,1998-Q4,0.7261605176346997
8833,Canada,1998-Q4,1.1049619446904968
2119,United Kingdom,1998-Q4,1.6997167138810276
3726,Norway,1998-Q4,2.3211699516262563
583,Portugal,1998-Q4,3.0624376313908463
8280,Finland,1998-Q4,0.9460042783966394
3173,Netherlands,1998-Q4,1.7677857184757562
2304,Australia,1998-Q4,1.497004926292611
5877,Japan,1998-Q4,0.5422181214688404
4279,Sweden,1998-Q4,-1.1117478344241927
6815,Ireland,1999-Q1,1.4611358681818176
3727,Norway,1999-Q1,2.252463737797439
8834,Canada,1999-Q1,0.769233336940256
5694,Spain,1999-Q1,1.8711745002178315
5255,Austria,1999-Q1,0.46694839044556513
5509,Korea,1999-Q1,0.7090065861844019
8097,France,1999-Q1,0.25635546864533065
2120,United Kingdom,1999-Q1,1.9830028328611915
3542,New Zealand,1999-Q1,-0.09122912013893592
8649,Germany,1999-Q1,0.19889036342997102
8281,Finland,1999-Q1,0.6815182248053997
259,Luxembourg,1999-Q1,-0.0880874221385275
2996,Mexico,1999-Q1,18.599390862944176
1937,United States,1999-Q1,1.6677126744670145
3174,Netherlands,1999-Q1,2.1450029105003265
5878,Japan,1999-Q1,-0.10207846636653972
6380,Italy,1999-Q1,1.394059586266927
2305,Australia,1999-Q1,1.1940192487531753
4280,Sweden,1999-Q1,-0.06352378486238486
584,Portugal,1999-Q1,2.8038645329502287
8465,Belgium,1999-Q1,1.0565977388716563
7545,Denmark,1999-Q1,2.021345287951859
2306,Australia,1999-Q2,1.038568414675889
3543,New Zealand,1999-Q2,-0.3633166779676511
260,Luxembourg,1999-Q2,1.2397666780526562
7546,Denmark,1999-Q2,2.277473014360387
5256,Austria,1999-Q2,0.36540822366308845
5510,Korea,1999-Q2,0.5930827248359138
1938,United States,1999-Q2,2.109359152703272
4281,Sweden,1999-Q2,0.18980148102689665
6381,Italy,1999-Q2,1.4483893793948877
8650,Germany,1999-Q2,0.5158786417411854
6816,Ireland,1999-Q2,1.325663411661182
2997,Mexico,1999-Q2,17.874854974141165
3728,Norway,1999-Q2,2.474313725490185
8466,Belgium,1999-Q2,0.9215316446711252
2121,United Kingdom,1999-Q2,1.8207282913165201
3175,Netherlands,1999-Q2,2.211900660404309
8098,France,1999-Q2,0.38269837497655335
8835,Canada,1999-Q2,1.6076002154176816
5879,Japan,1999-Q2,-0.27078387167568385
5695,Spain,1999-Q2,2.2567263739372567
8282,Finland,1999-Q2,1.1771473361492868
585,Portugal,1999-Q2,2.5223406287111727
8651,Germany,1999-Q3,0.6729943711114794
8836,Canada,1999-Q3,2.189788203607357
5880,Japan,1999-Q3,0.0
2998,Mexico,1999-Q3,16.476648111255333
8283,Finland,1999-Q3,1.1409313443435654
5257,Austria,1999-Q3,0.46639327227910865
586,Portugal,1999-Q3,2.0482151741462395
1939,United States,1999-Q3,2.345989712823582
4282,Sweden,1999-Q3,0.6645168823059544
8099,France,1999-Q3,0.5200162192581903
2122,United Kingdom,1999-Q3,1.680672268907557
2307,Australia,1999-Q3,1.7777699790950896
3176,Netherlands,1999-Q3,2.2082066342645534
261,Luxembourg,1999-Q3,0.9042135499736315
6382,Italy,1999-Q3,1.7225528935890244
3729,Norway,1999-Q3,2.049361804873695
8467,Belgium,1999-Q3,0.9162638524174982
7547,Denmark,1999-Q3,2.640850952674567
3544,New Zealand,1999-Q3,-0.5069663953703674
5511,Korea,1999-Q3,0.6513028459048664
6817,Ireland,1999-Q3,1.376937567921055
5696,Spain,1999-Q3,2.3951223350878736
1940,United States,1999-Q4,2.6224904335517607
4283,Sweden,1999-Q4,1.0594101502294784
5258,Austria,1999-Q4,0.9764502921818519
6818,Ireland,1999-Q4,2.3509153972187002
5512,Korea,1999-Q4,1.2961903878851766
3730,Norway,1999-Q4,2.6851805555555552
2123,United Kingdom,1999-Q4,1.5320334261838653
8100,France,1999-Q4,0.9895034556424598
3177,Netherlands,1999-Q4,2.064240061937994
5697,Spain,1999-Q4,2.7130420864597937
6383,Italy,1999-Q4,2.0852401211569616
8284,Finland,1999-Q4,1.645633945630376
587,Portugal,1999-Q4,1.9975887500732536
262,Luxembourg,1999-Q4,2.0414709565973244
8468,Belgium,1999-Q4,1.5891798310378569
8652,Germany,1999-Q4,0.9531418535706271
7548,Denmark,1999-Q4,3.0438324520213556
2999,Mexico,1999-Q4,13.698423393930014
5881,Japan,1999-Q4,-1.0111215725534195
8837,Canada,1999-Q4,2.3679449624456783
3545,New Zealand,1999-Q4,0.5083855532667769
2308,Australia,1999-Q4,1.9174091424654538
3178,Netherlands,2000-Q1,1.8844566712516997
3731,Norway,2000-Q1,2.8912346439299963
6819,Ireland,2000-Q1,4.320282408665643
2309,Australia,2000-Q1,2.802361100038331
588,Portugal,2000-Q1,1.8229564801822695
8469,Belgium,2000-Q1,1.9865472808133111
8101,France,2000-Q1,1.4617472208929394
5882,Japan,2000-Q1,-0.6130765646153669
5698,Spain,2000-Q1,2.9194289282442165
8285,Finland,2000-Q1,2.7323222331893104
7549,Denmark,2000-Q1,3.13287338984114
8838,Canada,2000-Q1,2.6535801047673946
4284,Sweden,2000-Q1,0.8042153050994649
263,Luxembourg,2000-Q1,2.896706180378117
3000,Mexico,2000-Q1,10.549313304867969
5259,Austria,2000-Q1,1.5765986597371162
6384,Italy,2000-Q1,2.3525707110139793
5513,Korea,2000-Q1,1.9245124827489635
3546,New Zealand,2000-Q1,1.4850146824831878
8653,Germany,2000-Q1,1.5482373991245746
1941,United States,2000-Q1,3.2401776907403645
2124,United Kingdom,2000-Q1,1.1111111111111072
3732,Norway,2000-Q2,2.9157269171505185
5514,Korea,2000-Q2,1.5870118063432859
2310,Australia,2000-Q2,3.0836949379153156
8470,Belgium,2000-Q2,2.3189512379849786
3001,Mexico,2000-Q2,9.542122586661627
264,Luxembourg,2000-Q2,2.8423157353197004
6385,Italy,2000-Q2,2.49088909553814
3547,New Zealand,2000-Q2,2.0000072074929154
3179,Netherlands,2000-Q2,2.173117839607208
7550,Denmark,2000-Q2,3.201974074980374
2125,United Kingdom,2000-Q2,1.1004126547455195
8102,France,2000-Q2,1.4232335290381481
8839,Canada,2000-Q2,2.4451670714206175
5260,Austria,2000-Q2,2.1115801313943416
4285,Sweden,2000-Q2,0.8570378029729042
5699,Spain,2000-Q2,3.177295802473723
589,Portugal,2000-Q2,2.503508688380851
8286,Finland,2000-Q2,2.779943109266303
1942,United States,2000-Q2,3.3293188755810332
6820,Ireland,2000-Q2,5.233207332355261
5883,Japan,2000-Q2,-0.7128314155952609
8654,Germany,2000-Q2,1.1054137636854922
2126,United Kingdom,2000-Q3,1.2396694214876103
8840,Canada,2000-Q3,2.714285384954085
3180,Netherlands,2000-Q3,2.496364379084981
5261,Austria,2000-Q3,2.8581800740391516
1943,United States,2000-Q3,3.5080734827310556
4286,Sweden,2000-Q3,0.848351001606118
5884,Japan,2000-Q3,-0.6469204657450045
6386,Italy,2000-Q3,2.6307846259556955
3002,Mexico,2000-Q3,9.023379303690549
8655,Germany,2000-Q3,1.3763304943300358
3548,New Zealand,2000-Q3,2.98805135525273
5515,Korea,2000-Q3,2.981724442851341
5700,Spain,2000-Q3,3.6264463798448165
8471,Belgium,2000-Q3,3.0129088919946367
8103,France,2000-Q3,1.9039180765805908
3733,Norway,2000-Q3,3.423094633641921
6821,Ireland,2000-Q3,6.168646509924303
2311,Australia,2000-Q3,6.113542114169679
8287,Finland,2000-Q3,3.2546686230767286
590,Portugal,2000-Q3,3.363298853330776
7551,Denmark,2000-Q3,2.7251837784040944
265,Luxembourg,2000-Q3,3.332997584861852
2127,United Kingdom,2000-Q4,1.3717421124828544
2503,Italy,2000-Q4,2.6734767508568735
8841,Canada,2000-Q4,3.0605037795015777
4287,Sweden,2000-Q4,1.0855150038712402
7552,Denmark,2000-Q4,2.5612736302266237
5262,Austria,2000-Q4,2.828759720844287
8288,Finland,2000-Q4,3.395826023371007
8104,France,2000-Q4,1.9131682611213785
